Age,Gender,User_Type,Dataset_Source,Region,Region_Group,Screen_Time,Social_Media_Hours,Gaming_Hours,Work_Study_Hours,Sleep_Hours,Stress_Level,Anxiety_Level,Depression_Level,Notifications_Per_Day,Addiction_Level,Productivity_Impact,Physical_Activity,Caffeine_Intake,Stress_Level_Raw,Age_Group,Behavioral_Risk_Index,Addiction_Category,Productivity_Flag
34,Other,Mixed,Smartphone_Addiction,Global,Global,5.88,3.23,0.35,4.88,5.86,0.0296474358974359,,,188.0,,No,,,3.0,Adult,1.3793942307692302,Unknown,1
34,Other,Mixed,Smartphone_Addiction,Global,Global,3.71,2.0,2.45,3.34,5.45,0.009615384615384616,,,229.0,,No,,,1.0,Adult,0.5113846153846153,Unknown,1
29,Female,Mixed,Smartphone_Addiction,Global,Global,7.0,1.96,0.11,3.89,7.01,0.009615384615384616,,,73.0,,No,,,1.0,Young Adult,1.3448846153846152,Unknown,1
21,Other,Mixed,Smartphone_Addiction,Global,Global,3.87,1.14,2.77,0.81,7.66,0.01963141025641026,,,115.0,,No,,,2.0,Young Adult,-0.000610576923076922,Unknown,1
35,Other,Mixed,Smartphone_Addiction,Global,Global,9.01,4.5,2.39,5.0,4.84,0.0296474358974359,,,111.0,0.3333333333333333,Yes,,,3.0,Adult,2.86939423076923,Moderate,1
32,Male,Mixed,Smartphone_Addiction,Global,Global,9.51,1.59,1.1,5.65,6.89,0.009615384615384616,,,244.0,1.0,No,,,1.0,Adult,2.191884615384615,High,1
29,Other,Mixed,Smartphone_Addiction,Global,Global,8.55,5.72,2.65,1.24,6.01,0.009615384615384616,,,104.0,0.3333333333333333,No,,,1.0,Young Adult,2.651384615384616,Moderate,1
22,Female,Mixed,Smartphone_Addiction,Global,Global,11.72,5.2,3.22,3.09,7.57,0.01963141025641026,,,175.0,0.3333333333333333,No,,,2.0,Young Adult,3.373889423076923,Moderate,1
23,Female,Mixed,Smartphone_Addiction,Global,Global,8.25,5.65,3.83,3.15,6.96,0.009615384615384616,,,84.0,1.0,Yes,,,1.0,Young Adult,2.345884615384615,High,1
20,Female,Mixed,Smartphone_Addiction,Global,Global,7.12,3.24,2.14,4.95,6.05,0.009615384615384616,,,56.0,0.3333333333333333,No,,,1.0,Young Adult,1.7708846153846156,Moderate,1
34,Female,Mixed,Smartphone_Addiction,Global,Global,7.67,3.9,2.36,3.48,6.57,0.01963141025641026,,,140.0,0.3333333333333333,No,,,2.0,Adult,1.9613894230769229,Moderate,1
20,Male,Mixed,Smartphone_Addiction,Global,Global,5.12,0.52,3.67,5.59,5.11,0.009615384615384616,,,168.0,,No,,,1.0,Young Adult,0.8508846153846151,Unknown,1
32,Female,Mixed,Smartphone_Addiction,Global,Global,6.0,5.95,3.95,3.7,5.63,0.009615384615384616,,,249.0,0.3333333333333333,Yes,,,1.0,Adult,1.869384615384615,Moderate,1
34,Other,Mixed,Smartphone_Addiction,Global,Global,5.58,2.12,2.42,2.82,8.05,0.009615384615384616,,,109.0,,No,,,1.0,Adult,0.663884615384615,Unknown,1
30,Other,Mixed,Smartphone_Addiction,Global,Global,4.22,1.23,3.69,5.27,4.78,0.01963141025641026,,,227.0,,No,,,2.0,Adult,0.7113894230769229,Unknown,1
18,Male,Mixed,Smartphone_Addiction,Global,Global,10.8,5.82,0.41,0.69,7.68,0.009615384615384616,,,135.0,0.3333333333333333,Yes,,,1.0,Teen,3.119884615384615,Moderate,1
32,Female,Mixed,Smartphone_Addiction,Global,Global,11.64,1.47,3.54,4.08,7.88,0.0296474358974359,,,145.0,1.0,Yes,,,3.0,Adult,2.7273942307692307,High,1
32,Other,Mixed,Smartphone_Addiction,Global,Global,10.85,2.44,0.75,0.84,8.13,0.0296474358974359,,,53.0,1.0,Yes,,,3.0,Adult,2.5463942307692298,High,1
23,Other,Mixed,Smartphone_Addiction,Global,Global,8.02,3.19,3.03,0.76,6.28,0.01963141025641026,,,39.0,1.0,No,,,2.0,Young Adult,2.0353894230769223,High,1
30,Male,Mixed,Smartphone_Addiction,Global,Global,6.39,2.45,1.3,5.08,4.86,0.0296474358974359,,,27.0,0.3333333333333333,Yes,,,3.0,Adult,1.6408942307692305,Moderate,1
20,Other,Mixed,Smartphone_Addiction,Global,Global,11.44,5.53,2.09,3.47,6.45,0.0296474358974359,,,30.0,1.0,No,,,3.0,Young Adult,3.5523942307692304,High,1
34,Male,Mixed,Smartphone_Addiction,Global,Global,9.85,1.47,2.01,1.36,7.62,0.009615384615384616,,,156.0,0.3333333333333333,No,,,1.0,Adult,2.1468846153846153,Moderate,1
25,Other,Mixed,Smartphone_Addiction,Global,Global,3.71,1.71,2.7,4.98,6.93,0.0296474358974359,,,241.0,,Yes,,,3.0,Young Adult,0.17789423076923067,Unknown,1
23,Male,Mixed,Smartphone_Addiction,Global,Global,11.26,1.64,1.73,2.6,6.46,0.0296474358974359,,,95.0,1.0,No,,,3.0,Young Adult,2.90389423076923,High,1
31,Male,Mixed,Smartphone_Addiction,Global,Global,11.5,4.36,3.11,1.52,5.15,0.0296474358974359,,,138.0,0.3333333333333333,Yes,,,3.0,Adult,3.65789423076923,Moderate,1
34,Female,Mixed,Smartphone_Addiction,Global,Global,11.95,3.16,2.24,5.07,6.47,0.0296474358974359,,,40.0,0.3333333333333333,Yes,,,3.0,Adult,3.37139423076923,Moderate,1
29,Female,Mixed,Smartphone_Addiction,Global,Global,10.32,4.65,3.91,4.0,6.16,0.009615384615384616,,,82.0,0.3333333333333333,Yes,,,1.0,Young Adult,3.080384615384615,Moderate,1
33,Male,Mixed,Smartphone_Addiction,Global,Global,8.8,4.72,0.22,2.32,6.03,0.009615384615384616,,,111.0,1.0,Yes,,,1.0,Adult,2.5848846153846154,High,1
22,Female,Mixed,Smartphone_Addiction,Global,Global,4.53,2.39,3.7,2.96,8.6,0.009615384615384616,,,99.0,,Yes,,,1.0,Young Adult,0.2268846153846153,Unknown,1
28,Male,Mixed,Smartphone_Addiction,Global,Global,5.61,2.76,2.41,4.84,7.58,0.01963141025641026,,,168.0,,Yes,,,2.0,Young Adult,0.867389423076923,Unknown,1
21,Male,Mixed,Smartphone_Addiction,Global,Global,6.74,5.84,2.15,5.75,6.12,0.01963141025641026,,,169.0,1.0,No,,,2.0,Young Adult,2.0168894230769228,High,1
34,Other,Mixed,Smartphone_Addiction,Global,Global,6.52,4.83,3.5,2.59,4.55,0.01963141025641026,,,91.0,1.0,No,,,2.0,Adult,2.1023894230769224,High,1
25,Male,Mixed,Smartphone_Addiction,Global,Global,4.87,4.41,2.49,0.89,7.6,0.01963141025641026,,,92.0,1.0,No,,,2.0,Young Adult,0.851889423076923,High,1
18,Female,Mixed,Smartphone_Addiction,Global,Global,8.93,2.83,0.65,4.23,5.68,0.0296474358974359,,,100.0,0.3333333333333333,No,,,3.0,Teen,2.4228942307692303,Moderate,1
26,Other,Mixed,Smartphone_Addiction,Global,Global,3.29,2.77,2.54,3.77,5.43,0.009615384615384616,,,41.0,,Yes,,,1.0,Young Adult,0.48388461538461525,Unknown,1
34,Female,Mixed,Smartphone_Addiction,Global,Global,3.26,1.15,2.89,3.28,4.91,0.009615384615384616,,,214.0,,Yes,,,1.0,Adult,0.33438461538461506,Unknown,1
35,Female,Mixed,Smartphone_Addiction,Global,Global,8.62,2.26,3.55,4.76,4.84,0.01963141025641026,,,158.0,0.3333333333333333,Yes,,,2.0,Adult,2.3938894230769225,Moderate,1
26,Female,Mixed,Smartphone_Addiction,Global,Global,10.54,1.59,1.61,0.62,7.36,0.01963141025641026,,,135.0,1.0,Yes,,,2.0,Young Adult,2.4613894230769224,High,1
29,Other,Mixed,Smartphone_Addiction,Global,Global,8.47,4.13,1.47,4.33,7.12,0.01963141025641026,,,249.0,1.0,No,,,2.0,Young Adult,2.165889423076923,High,1
29,Male,Mixed,Smartphone_Addiction,Global,Global,11.79,0.64,1.37,5.43,5.58,0.0296474358974359,,,181.0,1.0,Yes,,,3.0,Young Adult,3.11539423076923,High,1
27,Other,Mixed,Smartphone_Addiction,Global,Global,7.63,5.31,3.83,2.07,4.83,0.009615384615384616,,,77.0,0.3333333333333333,No,,,1.0,Young Adult,2.503884615384615,Moderate,1
29,Male,Mixed,Smartphone_Addiction,Global,Global,4.29,5.63,3.77,5.42,7.98,0.009615384615384616,,,185.0,1.0,No,,,1.0,Young Adult,0.752884615384615,High,1
20,Other,Mixed,Smartphone_Addiction,Global,Global,8.49,4.4,0.37,5.08,6.18,0.009615384615384616,,,95.0,0.3333333333333333,Yes,,,1.0,Young Adult,2.3983846153846153,Moderate,1
22,Other,Mixed,Smartphone_Addiction,Global,Global,7.26,2.62,2.49,1.94,5.41,0.009615384615384616,,,151.0,0.3333333333333333,Yes,,,1.0,Young Adult,1.8548846153846155,Moderate,1
25,Male,Mixed,Smartphone_Addiction,Global,Global,4.55,5.65,3.14,4.56,5.78,0.009615384615384616,,,93.0,1.0,Yes,,,1.0,Young Adult,1.286884615384615,High,1
27,Female,Mixed,Smartphone_Addiction,Global,Global,8.8,4.87,0.09,1.88,5.29,0.009615384615384616,,,203.0,0.3333333333333333,No,,,1.0,Young Adult,2.7553846153846155,Moderate,1
33,Male,Mixed,Smartphone_Addiction,Global,Global,8.15,3.71,0.24,0.65,8.66,0.009615384615384616,,,142.0,0.3333333333333333,Yes,,,1.0,Adult,1.6798846153846154,Moderate,1
28,Other,Mixed,Smartphone_Addiction,Global,Global,5.72,0.54,2.21,3.77,8.8,0.01963141025641026,,,220.0,,Yes,,,2.0,Young Adult,0.32888942307692265,Unknown,1
29,Female,Mixed,Smartphone_Addiction,Global,Global,7.26,1.61,2.4,4.27,6.45,0.01963141025641026,,,65.0,,Yes,,,2.0,Young Adult,1.498389423076923,Unknown,1
25,Male,Mixed,Smartphone_Addiction,Global,Global,5.61,1.21,3.07,1.33,7.98,0.0296474358974359,,,178.0,,Yes,,,3.0,Young Adult,0.5578942307692307,Unknown,1
19,Other,Mixed,Smartphone_Addiction,Global,Global,3.83,3.76,1.22,0.69,7.28,0.0296474358974359,,,174.0,,Yes,,,3.0,Teen,0.4573942307692306,Unknown,1
31,Male,Mixed,Smartphone_Addiction,Global,Global,5.72,2.48,0.75,5.03,4.98,0.009615384615384616,,,167.0,,Yes,,,1.0,Adult,1.3808846153846153,Unknown,1
28,Male,Mixed,Smartphone_Addiction,Global,Global,6.53,3.59,3.27,1.64,6.49,0.0296474358974359,,,58.0,0.3333333333333333,No,,,3.0,Young Adult,1.5348942307692304,Moderate,1
27,Other,Mixed,Smartphone_Addiction,Global,Global,11.76,4.41,2.78,0.88,6.68,0.0296474358974359,,,22.0,0.3333333333333333,Yes,,,3.0,Young Adult,3.4503942307692306,Moderate,1
33,Other,Mixed,Smartphone_Addiction,Global,Global,5.62,2.27,3.47,1.12,7.75,0.009615384615384616,,,220.0,,No,,,1.0,Adult,0.7603846153846152,Unknown,1
29,Female,Mixed,Smartphone_Addiction,Global,Global,6.87,5.77,0.31,5.42,6.64,0.0296474358974359,,,120.0,1.0,No,,,3.0,Young Adult,1.9508942307692305,High,1
22,Other,Mixed,Smartphone_Addiction,Global,Global,6.22,5.23,1.84,1.74,8.21,0.009615384615384616,,,213.0,1.0,Yes,,,1.0,Young Adult,1.3223846153846148,High,1
34,Male,Mixed,Smartphone_Addiction,Global,Global,9.55,1.01,3.89,4.2,8.89,0.0296474358974359,,,34.0,0.3333333333333333,No,,,3.0,Adult,1.7248942307692305,Moderate,1
30,Other,Mixed,Smartphone_Addiction,Global,Global,10.74,1.63,1.7,5.28,4.6,0.01963141025641026,,,108.0,1.0,No,,,2.0,Adult,3.089389423076923,High,1
25,Male,Mixed,Smartphone_Addiction,Global,Global,10.75,1.25,3.06,1.7,6.58,0.0296474358974359,,,27.0,0.3333333333333333,No,,,3.0,Young Adult,2.6428942307692305,Moderate,1
33,Other,Mixed,Smartphone_Addiction,Global,Global,10.8,0.86,2.62,3.58,5.39,0.009615384615384616,,,66.0,1.0,No,,,1.0,Adult,2.833884615384615,High,1
33,Male,Mixed,Smartphone_Addiction,Global,Global,5.64,5.35,2.17,3.39,5.37,0.01963141025641026,,,244.0,1.0,Yes,,,2.0,Adult,1.7083894230769228,High,1
22,Female,Mixed,Smartphone_Addiction,Global,Global,7.72,5.39,3.65,5.11,5.14,0.0296474358974359,,,115.0,1.0,No,,,3.0,Young Adult,2.4913942307692305,High,1
21,Female,Mixed,Smartphone_Addiction,Global,Global,4.9,4.73,3.58,5.75,8.02,0.009615384615384616,,,74.0,1.0,Yes,,,1.0,Young Adult,0.8233846153846154,High,1
35,Female,Mixed,Smartphone_Addiction,Global,Global,8.05,1.63,2.84,1.57,8.45,0.009615384615384616,,,235.0,0.3333333333333333,Yes,,,1.0,Adult,1.3748846153846155,Moderate,1
25,Female,Mixed,Smartphone_Addiction,Global,Global,6.7,2.91,2.08,2.77,8.54,0.01963141025641026,,,90.0,,No,,,2.0,Young Adult,1.0793894230769228,Unknown,1
25,Male,Mixed,Smartphone_Addiction,Global,Global,7.42,0.99,0.15,1.75,6.56,0.01963141025641026,,,108.0,,No,,,2.0,Young Adult,1.439389423076923,Unknown,1
26,Other,Mixed,Smartphone_Addiction,Global,Global,6.23,2.16,2.05,1.11,7.99,0.009615384615384616,,,84.0,0.3333333333333333,Yes,,,1.0,Young Adult,0.9093846153846155,Moderate,1
24,Male,Mixed,Smartphone_Addiction,Global,Global,9.33,5.4,0.29,3.46,5.03,0.009615384615384616,,,98.0,0.3333333333333333,No,,,1.0,Young Adult,3.0723846153846153,Moderate,1
34,Other,Mixed,Smartphone_Addiction,Global,Global,8.47,2.7,2.99,4.8,6.04,0.01963141025641026,,,201.0,0.3333333333333333,No,,,2.0,Adult,2.167389423076923,Moderate,1
30,Male,Mixed,Smartphone_Addiction,Global,Global,7.51,1.86,2.03,1.91,8.32,0.009615384615384616,,,219.0,,No,,,1.0,Adult,1.2463846153846152,Unknown,1
27,Male,Mixed,Smartphone_Addiction,Global,Global,10.9,4.22,2.53,2.23,8.96,0.01963141025641026,,,236.0,0.3333333333333333,No,,,2.0,Young Adult,2.661889423076923,Moderate,1
25,Other,Mixed,Smartphone_Addiction,Global,Global,11.93,5.18,0.37,5.75,7.4,0.009615384615384616,,,55.0,1.0,Yes,,,1.0,Young Adult,3.4753846153846144,High,1
33,Other,Mixed,Smartphone_Addiction,Global,Global,11.16,4.28,2.76,4.08,7.77,0.009615384615384616,,,216.0,0.3333333333333333,No,,,1.0,Adult,2.9968846153846154,Moderate,1
29,Male,Mixed,Smartphone_Addiction,Global,Global,8.92,5.31,3.77,2.29,7.56,0.0296474358974359,,,135.0,1.0,Yes,,,3.0,Young Adult,2.4153942307692304,High,1
20,Other,Mixed,Smartphone_Addiction,Global,Global,6.66,5.55,1.44,3.49,4.81,0.009615384615384616,,,125.0,1.0,Yes,,,1.0,Young Adult,2.2043846153846154,High,1
26,Other,Mixed,Smartphone_Addiction,Global,Global,8.06,1.54,2.98,3.11,6.59,0.01963141025641026,,,23.0,1.0,No,,,2.0,Young Adult,1.739889423076923,High,1
21,Other,Mixed,Smartphone_Addiction,Global,Global,5.74,1.5,3.82,1.9,7.26,0.01963141025641026,,,119.0,,Yes,,,2.0,Young Adult,0.787889423076923,Unknown,1
33,Other,Mixed,Smartphone_Addiction,Global,Global,10.58,4.34,1.41,2.89,6.64,0.009615384615384616,,,63.0,1.0,Yes,,,1.0,Adult,3.028884615384615,High,1
20,Female,Mixed,Smartphone_Addiction,Global,Global,8.84,2.96,1.08,3.04,7.48,0.009615384615384616,,,92.0,0.3333333333333333,No,,,1.0,Young Adult,2.0448846153846154,Moderate,1
24,Male,Mixed,Smartphone_Addiction,Global,Global,7.96,5.03,1.69,5.5,6.81,0.0296474358974359,,,144.0,0.3333333333333333,Yes,,,3.0,Young Adult,2.1873942307692307,Moderate,1
32,Other,Mixed,Smartphone_Addiction,Global,Global,3.11,3.56,3.78,1.19,7.7,0.01963141025641026,,,92.0,,No,,,2.0,Adult,0.08838942307692288,Unknown,1
25,Female,Mixed,Smartphone_Addiction,Global,Global,3.37,1.99,4.0,5.71,7.05,0.01963141025641026,,,163.0,,Yes,,,2.0,Young Adult,0.07388942307692292,Unknown,1
29,Female,Mixed,Smartphone_Addiction,Global,Global,9.96,4.83,3.55,5.41,5.41,0.0296474358974359,,,74.0,1.0,No,,,3.0,Young Adult,3.137394230769231,High,1
33,Male,Mixed,Smartphone_Addiction,Global,Global,8.16,3.55,2.64,0.77,5.12,0.0296474358974359,,,246.0,1.0,No,,,3.0,Adult,2.3733942307692306,High,1
20,Other,Mixed,Smartphone_Addiction,Global,Global,6.07,3.58,3.53,4.51,4.79,0.0296474358974359,,,154.0,,No,,,3.0,Young Adult,1.7123942307692301,Unknown,1
18,Other,Mixed,Smartphone_Addiction,Global,Global,7.39,3.67,0.46,2.79,4.84,0.0296474358974359,,,122.0,,Yes,,,3.0,Teen,2.17789423076923,Unknown,1
34,Other,Mixed,Smartphone_Addiction,Global,Global,5.17,4.67,1.83,4.9,5.28,0.01963141025641026,,,216.0,1.0,Yes,,,2.0,Adult,1.4598894230769228,High,1
23,Other,Mixed,Smartphone_Addiction,Global,Global,5.17,6.0,2.68,5.84,7.02,0.009615384615384616,,,234.0,0.3333333333333333,No,,,1.0,Young Adult,1.3083846153846153,Moderate,1
22,Female,Mixed,Smartphone_Addiction,Global,Global,6.07,1.45,3.73,1.36,7.88,0.0296474358974359,,,206.0,,Yes,,,3.0,Young Adult,0.7748942307692304,Unknown,1
33,Other,Mixed,Smartphone_Addiction,Global,Global,8.15,3.72,2.46,4.16,6.35,0.01963141025641026,,,24.0,0.3333333333333333,Yes,,,2.0,Adult,2.146389423076923,Moderate,1
29,Other,Mixed,Smartphone_Addiction,Global,Global,7.13,2.75,1.61,5.04,6.88,0.009615384615384616,,,47.0,,No,,,1.0,Young Adult,1.5348846153846152,Unknown,1
18,Male,Mixed,Smartphone_Addiction,Global,Global,7.02,4.96,1.95,4.77,6.87,0.0296474358974359,,,151.0,0.3333333333333333,No,,,3.0,Teen,1.8358942307692303,Moderate,1
19,Other,Mixed,Smartphone_Addiction,Global,Global,7.49,5.12,3.01,0.69,8.84,0.0296474358974359,,,247.0,0.3333333333333333,No,,,3.0,Teen,1.6303942307692303,Moderate,1
31,Female,Mixed,Smartphone_Addiction,Global,Global,7.43,2.17,1.76,2.75,7.58,0.01963141025641026,,,177.0,0.3333333333333333,No,,,2.0,Adult,1.4158894230769228,Moderate,1
30,Other,Mixed,Smartphone_Addiction,Global,Global,5.85,1.23,1.88,2.48,5.74,0.0296474358974359,,,217.0,,Yes,,,3.0,Adult,1.0928942307692302,Unknown,1
26,Female,Mixed,Smartphone_Addiction,Global,Global,7.49,3.68,0.01,5.56,4.68,0.009615384615384616,,,98.0,,Yes,,,1.0,Young Adult,2.2403846153846154,Unknown,1
23,Male,Mixed,Smartphone_Addiction,Global,Global,6.57,5.95,0.9,1.69,8.3,0.01963141025641026,,,119.0,0.3333333333333333,No,,,2.0,Young Adult,1.5378894230769231,Moderate,1
18,Female,Mixed,Smartphone_Addiction,Global,Global,8.51,4.44,0.13,5.96,7.89,0.009615384615384616,,,229.0,0.3333333333333333,No,,,1.0,Teen,2.0693846153846156,Moderate,1
20,Other,Mixed,Smartphone_Addiction,Global,Global,6.89,2.39,2.59,1.99,6.3,0.01963141025641026,,,142.0,0.3333333333333333,Yes,,,2.0,Young Adult,1.5158894230769229,Moderate,1
18,Female,Mixed,Smartphone_Addiction,Global,Global,3.56,4.89,3.36,5.34,6.3,0.009615384615384616,,,216.0,0.3333333333333333,Yes,,,1.0,Teen,0.7223846153846153,Moderate,1
31,Male,Mixed,Smartphone_Addiction,Global,Global,5.07,5.96,0.52,3.43,6.1,0.0296474358974359,,,122.0,1.0,Yes,,,3.0,Adult,1.4573942307692307,High,1
25,Other,Mixed,Smartphone_Addiction,Global,Global,7.48,1.47,1.35,3.69,4.96,0.0296474358974359,,,79.0,,Yes,,,3.0,Young Adult,1.8553942307692304,Unknown,1
27,Other,Mixed,Smartphone_Addiction,Global,Global,4.28,1.64,3.74,0.69,7.84,0.009615384615384616,,,22.0,,Yes,,,1.0,Young Adult,0.17888461538461528,Unknown,1
35,Female,Mixed,Smartphone_Addiction,Global,Global,10.99,3.33,2.13,2.52,7.36,0.01963141025641026,,,41.0,1.0,Yes,,,2.0,Adult,2.8798894230769227,High,1
25,Other,Mixed,Smartphone_Addiction,Global,Global,6.96,3.76,3.2,4.03,6.17,0.01963141025641026,,,195.0,,No,,,2.0,Young Adult,1.771889423076923,Unknown,1
30,Other,Mixed,Smartphone_Addiction,Global,Global,5.66,5.14,1.43,2.16,8.24,0.0296474358974359,,,56.0,1.0,Yes,,,3.0,Adult,1.1128942307692304,High,1
23,Other,Mixed,Smartphone_Addiction,Global,Global,6.92,0.67,0.83,1.3,8.21,0.0296474358974359,,,70.0,0.3333333333333333,No,,,3.0,Young Adult,0.88939423076923,Moderate,1
24,Other,Mixed,Smartphone_Addiction,Global,Global,5.37,5.79,2.1,3.56,7.36,0.01963141025641026,,,166.0,0.3333333333333333,No,,,2.0,Young Adult,1.2818894230769229,Moderate,1
24,Male,Mixed,Smartphone_Addiction,Global,Global,3.72,2.55,0.95,1.02,6.79,0.01963141025641026,,,213.0,,No,,,2.0,Young Adult,0.332389423076923,Unknown,1
18,Male,Mixed,Smartphone_Addiction,Global,Global,4.15,0.56,1.74,5.32,7.81,0.009615384615384616,,,154.0,,No,,,1.0,Teen,-0.02261538461538455,Unknown,1
27,Other,Mixed,Smartphone_Addiction,Global,Global,7.45,3.09,3.48,5.06,7.1,0.0296474358974359,,,156.0,,No,,,3.0,Young Adult,1.6598942307692306,Unknown,1
18,Other,Mixed,Smartphone_Addiction,Global,Global,5.08,2.34,1.24,5.21,6.22,0.0296474358974359,,,59.0,,No,,,3.0,Teen,0.8938942307692306,Unknown,1
32,Other,Mixed,Smartphone_Addiction,Global,Global,5.65,3.65,3.94,1.75,7.22,0.01963141025641026,,,177.0,,Yes,,,2.0,Adult,1.086889423076923,Unknown,1
29,Male,Mixed,Smartphone_Addiction,Global,Global,5.88,4.59,1.66,2.9,7.48,0.009615384615384616,,,114.0,0.3333333333333333,No,,,1.0,Young Adult,1.2533846153846153,Moderate,1
19,Female,Mixed,Smartphone_Addiction,Global,Global,4.35,5.19,0.06,1.31,8.13,0.01963141025641026,,,139.0,0.3333333333333333,Yes,,,2.0,Teen,0.6808894230769226,Moderate,1
30,Other,Mixed,Smartphone_Addiction,Global,Global,8.91,3.04,2.88,5.05,5.27,0.0296474358974359,,,206.0,1.0,No,,,3.0,Adult,2.5293942307692308,High,1
24,Other,Mixed,Smartphone_Addiction,Global,Global,8.39,0.86,2.67,0.53,4.93,0.01963141025641026,,,51.0,1.0,No,,,2.0,Young Adult,2.085389423076923,High,1
18,Other,Mixed,Smartphone_Addiction,Global,Global,9.73,1.64,3.44,1.35,5.89,0.0296474358974359,,,213.0,1.0,Yes,,,3.0,Teen,2.4823942307692306,High,1
29,Male,Mixed,Smartphone_Addiction,Global,Global,8.53,3.97,1.12,3.16,6.44,0.0296474358974359,,,34.0,1.0,Yes,,,3.0,Young Adult,2.30189423076923,High,1
31,Other,Mixed,Smartphone_Addiction,Global,Global,5.63,5.66,2.83,4.14,7.37,0.01963141025641026,,,163.0,0.3333333333333333,No,,,2.0,Adult,1.3513894230769228,Moderate,1
26,Male,Mixed,Smartphone_Addiction,Global,Global,6.77,5.79,3.34,1.9,6.72,0.0296474358974359,,,74.0,1.0,Yes,,,3.0,Young Adult,1.9028942307692298,High,1
34,Female,Mixed,Smartphone_Addiction,Global,Global,11.49,0.66,1.33,2.9,8.63,0.0296474358974359,,,42.0,1.0,No,,,3.0,Adult,2.403394230769231,High,1
20,Other,Mixed,Smartphone_Addiction,Global,Global,8.34,5.57,2.16,1.8,6.5,0.0296474358974359,,,82.0,1.0,No,,,3.0,Young Adult,2.46339423076923,High,1
24,Female,Mixed,Smartphone_Addiction,Global,Global,7.53,2.67,2.99,0.82,5.58,0.0296474358974359,,,150.0,0.3333333333333333,No,,,3.0,Young Adult,1.9288942307692305,Moderate,1
23,Other,Mixed,Smartphone_Addiction,Global,Global,5.39,1.72,3.1,1.78,5.63,0.009615384615384616,,,123.0,,Yes,,,1.0,Young Adult,1.0213846153846151,Unknown,1
29,Female,Mixed,Smartphone_Addiction,Global,Global,6.5,5.02,2.02,0.85,6.85,0.01963141025641026,,,31.0,1.0,No,,,2.0,Young Adult,1.6638894230769228,High,1
31,Female,Mixed,Smartphone_Addiction,Global,Global,3.01,2.15,3.21,1.67,6.31,0.0296474358974359,,,132.0,,Yes,,,3.0,Adult,0.12289423076923062,Unknown,1
20,Other,Mixed,Smartphone_Addiction,Global,Global,4.68,1.14,1.35,5.92,5.57,0.01963141025641026,,,167.0,,No,,,2.0,Young Adult,0.7008894230769229,Unknown,1
19,Male,Mixed,Smartphone_Addiction,Global,Global,3.38,5.06,0.49,3.37,5.5,0.0296474358974359,,,75.0,1.0,No,,,3.0,Teen,0.8508942307692304,High,1
21,Male,Mixed,Smartphone_Addiction,Global,Global,10.33,3.34,1.26,0.5,8.38,0.01963141025641026,,,62.0,0.3333333333333333,Yes,,,2.0,Young Adult,2.4463894230769228,Moderate,1
18,Other,Mixed,Smartphone_Addiction,Global,Global,3.62,5.21,3.24,5.21,4.93,0.0296474358974359,,,158.0,1.0,Yes,,,3.0,Teen,1.0713942307692306,High,1
20,Other,Mixed,Smartphone_Addiction,Global,Global,8.38,3.84,3.08,1.14,8.61,0.01963141025641026,,,180.0,0.3333333333333333,No,,,2.0,Young Adult,1.7928894230769234,Moderate,1
21,Female,Mixed,Smartphone_Addiction,Global,Global,9.05,4.57,2.37,5.08,7.09,0.01963141025641026,,,156.0,0.3333333333333333,No,,,2.0,Young Adult,2.440889423076923,Moderate,1
18,Female,Mixed,Smartphone_Addiction,Global,Global,7.83,4.03,2.44,1.31,8.33,0.0296474358974359,,,201.0,0.3333333333333333,No,,,3.0,Teen,1.6878942307692304,Moderate,1
21,Male,Mixed,Smartphone_Addiction,Global,Global,8.4,0.96,3.85,1.71,8.16,0.01963141025641026,,,39.0,0.3333333333333333,Yes,,,2.0,Young Adult,1.4578894230769228,Moderate,1
26,Male,Mixed,Smartphone_Addiction,Global,Global,3.37,0.79,3.97,1.67,8.43,0.0296474358974359,,,38.0,,No,,,3.0,Young Adult,-0.37910576923076916,Unknown,1
32,Other,Mixed,Smartphone_Addiction,Global,Global,5.29,0.54,1.6,0.88,8.63,0.0296474358974359,,,66.0,,Yes,,,3.0,Adult,0.21539423076923053,Unknown,1
25,Male,Mixed,Smartphone_Addiction,Global,Global,11.25,5.97,2.37,5.07,8.74,0.009615384615384616,,,129.0,0.3333333333333333,Yes,,,1.0,Young Adult,3.087884615384615,Moderate,1
35,Male,Mixed,Smartphone_Addiction,Global,Global,6.88,5.07,0.25,0.95,5.05,0.0296474358974359,,,206.0,0.3333333333333333,Yes,,,3.0,Adult,2.1673942307692307,Moderate,1
19,Female,Mixed,Smartphone_Addiction,Global,Global,4.64,2.46,3.5,3.29,6.73,0.009615384615384616,,,204.0,,Yes,,,1.0,Teen,0.6498846153846152,Unknown,1
28,Other,Mixed,Smartphone_Addiction,Global,Global,8.4,3.55,2.75,4.36,8.98,0.0296474358974359,,,228.0,0.3333333333333333,No,,,3.0,Young Adult,1.6853942307692302,Moderate,1
30,Other,Mixed,Smartphone_Addiction,Global,Global,10.74,0.77,1.15,0.67,5.23,0.009615384615384616,,,36.0,0.3333333333333333,No,,,1.0,Adult,2.831384615384615,Moderate,1
